benchmark_case_id,benchmark_name,benchmark_version,benchmark_revision,source_file,label_source,vulnerability_label,expected_result,ground_truth_granularity,request_method,input_source,endpoint,parameter,content_type,encoding_or_transform,context_or_category,authentication_required,stateful_prerequisite,current_framework_compatible,compatibility_class,evaluation_role,incompatibility_reason,required_adapter,adapter_changes_vulnerability_semantics,verifier_compatible,payload_support,candidate_representation_support,candidate_representation_gap,eligible_for_direct_external_execution,eligible_for_external_ranking,ranking_candidate_source,benchmark_identity_leakage_fields,sanitization_required,sanitized_candidate_id,sanitized_action_path,sanitized_parameter_name,retained_model_facing_fields,excluded_from_model_input_fields,exclusion_reason,audit_status,auditor_notes
BenchmarkTest00280,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00280.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00280,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,READINESS_ONLY,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000028,/external-v14/case-000028,header_000028,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00281,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00281.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00281,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000029,/external-v14/case-000029,header_000029,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00282,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00282.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00282,Referer,text/html;charset=UTF-8,url_decode;html_encoding,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000030,/external-v14/case-000030,header_000030,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00283,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00283.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00283,Referer,text/html;charset=UTF-8,url_decode;html_encoding,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000031,/external-v14/case-000031,header_000031,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00284,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00284.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00284,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000032,/external-v14/case-000032,header_000032,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00285,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00285.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00285,Referer,text/html;charset=UTF-8,url_decode;html_encoding,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000033,/external-v14/case-000033,header_000033,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00286,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00286.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00286,Referer,text/html;charset=UTF-8,url_decode;html_encoding;string_escape_utils,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000034,/external-v14/case-000034,header_000034,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00287,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00287.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00287,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000035,/external-v14/case-000035,header_000035,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00288,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00288.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00288,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000036,/external-v14/case-000036,header_000036,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00289,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00289.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00289,Referer,text/html;charset=UTF-8,url_decode;html_encoding,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000037,/external-v14/case-000037,header_000037,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00290,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00290.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00290,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000038,/external-v14/case-000038,header_000038,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00291,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00291.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00291,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000039,/external-v14/case-000039,header_000039,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00292,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00292.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00292,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000040,/external-v14/case-000040,header_000040,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00301,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00301.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,header,/xss-00/BenchmarkTest00301,Referer,text/html;charset=UTF-8,url_decode,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_header,header_input,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,input_source_header;header_name_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000041,/external-v14/case-000041,header_000041,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
BenchmarkTest00375,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest00375.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,parameter,/xss-00/BenchmarkTest00375,BenchmarkTest00375,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,true,DIRECT,FINAL_CONFIRMATORY_ELIGIBLE,,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,current,,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000042,/external-v14/case-000042,input_000042,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,
