sequence,arm_id,scenario_id,trial_number,snapshot_path,candidate_test_budget,top_k,scored
279,proprietary_gpt,ow14-s0003,3,model-facing/candidate-snapshots/ow14-s0003.json,4,4,true
280,proprietary_gpt,ow14-s0003,4,model-facing/candidate-snapshots/ow14-s0003.json,4,4,true
281,proprietary_gpt,ow14-s0003,5,model-facing/candidate-snapshots/ow14-s0003.json,4,4,true
282,proprietary_gpt,ow14-s0004,1,model-facing/candidate-snapshots/ow14-s0004.json,4,4,true
283,proprietary_gpt,ow14-s0004,2,model-facing/candidate-snapshots/ow14-s0004.json,4,4,true
284,proprietary_gpt,ow14-s0004,3,model-facing/candidate-snapshots/ow14-s0004.json,4,4,true
285,proprietary_gpt,ow14-s0004,4,model-facing/candidate-snapshots/ow14-s0004.json,4,4,true
286,proprietary_gpt,ow14-s0004,5,model-facing/candidate-snapshots/ow14-s0004.json,4,4,true
287,proprietary_gpt,ow14-s0005,1,model-facing/candidate-snapshots/ow14-s0005.json,4,4,true
288,proprietary_gpt,ow14-s0005,2,model-facing/candidate-snapshots/ow14-s0005.json,4,4,true
289,proprietary_gpt,ow14-s0005,3,model-facing/candidate-snapshots/ow14-s0005.json,4,4,true
290,proprietary_gpt,ow14-s0005,4,model-facing/candidate-snapshots/ow14-s0005.json,4,4,true
291,proprietary_gpt,ow14-s0005,5,model-facing/candidate-snapshots/ow14-s0005.json,4,4,true
292,proprietary_gpt,ow14-s0006,1,model-facing/candidate-snapshots/ow14-s0006.json,4,4,true
293,proprietary_gpt,ow14-s0006,2,model-facing/candidate-snapshots/ow14-s0006.json,4,4,true
294,proprietary_gpt,ow14-s0006,3,model-facing/candidate-snapshots/ow14-s0006.json,4,4,true
295,proprietary_gpt,ow14-s0006,4,model-facing/candidate-snapshots/ow14-s0006.json,4,4,true
296,proprietary_gpt,ow14-s0006,5,model-facing/candidate-snapshots/ow14-s0006.json,4,4,true
297,proprietary_gpt,ow14-s0007,1,model-facing/candidate-snapshots/ow14-s0007.json,4,4,true
298,proprietary_gpt,ow14-s0007,2,model-facing/candidate-snapshots/ow14-s0007.json,4,4,true
299,proprietary_gpt,ow14-s0007,3,model-facing/candidate-snapshots/ow14-s0007.json,4,4,true
300,proprietary_gpt,ow14-s0007,4,model-facing/candidate-snapshots/ow14-s0007.json,4,4,true
301,proprietary_gpt,ow14-s0007,5,model-facing/candidate-snapshots/ow14-s0007.json,4,4,true
302,proprietary_gpt,ow14-s0008,1,model-facing/candidate-snapshots/ow14-s0008.json,4,4,true
303,proprietary_gpt,ow14-s0008,2,model-facing/candidate-snapshots/ow14-s0008.json,4,4,true
304,proprietary_gpt,ow14-s0008,3,model-facing/candidate-snapshots/ow14-s0008.json,4,4,true
305,proprietary_gpt,ow14-s0008,4,model-facing/candidate-snapshots/ow14-s0008.json,4,4,true
306,proprietary_gpt,ow14-s0008,5,model-facing/candidate-snapshots/ow14-s0008.json,4,4,true
307,proprietary_gpt,ow14-s0009,1,model-facing/candidate-snapshots/ow14-s0009.json,4,4,true
308,proprietary_gpt,ow14-s0009,2,model-facing/candidate-snapshots/ow14-s0009.json,4,4,true
309,proprietary_gpt,ow14-s0009,3,model-facing/candidate-snapshots/ow14-s0009.json,4,4,true
310,proprietary_gpt,ow14-s0009,4,model-facing/candidate-snapshots/ow14-s0009.json,4,4,true
311,proprietary_gpt,ow14-s0009,5,model-facing/candidate-snapshots/ow14-s0009.json,4,4,true
312,proprietary_gpt,ow14-s0010,1,model-facing/candidate-snapshots/ow14-s0010.json,4,4,true
313,proprietary_gpt,ow14-s0010,2,model-facing/candidate-snapshots/ow14-s0010.json,4,4,true
314,proprietary_gpt,ow14-s0010,3,model-facing/candidate-snapshots/ow14-s0010.json,4,4,true
315,proprietary_gpt,ow14-s0010,4,model-facing/candidate-snapshots/ow14-s0010.json,4,4,true
316,proprietary_gpt,ow14-s0010,5,model-facing/candidate-snapshots/ow14-s0010.json,4,4,true
317,proprietary_gpt,ow14-s0011,1,model-facing/candidate-snapshots/ow14-s0011.json,4,4,true
318,proprietary_gpt,ow14-s0011,2,model-facing/candidate-snapshots/ow14-s0011.json,4,4,true
319,proprietary_gpt,ow14-s0011,3,model-facing/candidate-snapshots/ow14-s0011.json,4,4,true
320,proprietary_gpt,ow14-s0011,4,model-facing/candidate-snapshots/ow14-s0011.json,4,4,true
321,proprietary_gpt,ow14-s0011,5,model-facing/candidate-snapshots/ow14-s0011.json,4,4,true
322,proprietary_gpt,ow14-s0012,1,model-facing/candidate-snapshots/ow14-s0012.json,4,4,true
323,proprietary_gpt,ow14-s0012,2,model-facing/candidate-snapshots/ow14-s0012.json,4,4,true
324,proprietary_gpt,ow14-s0012,3,model-facing/candidate-snapshots/ow14-s0012.json,4,4,true
325,proprietary_gpt,ow14-s0012,4,model-facing/candidate-snapshots/ow14-s0012.json,4,4,true
326,proprietary_gpt,ow14-s0012,5,model-facing/candidate-snapshots/ow14-s0012.json,4,4,true
327,proprietary_gpt,ow14-s0013,1,model-facing/candidate-snapshots/ow14-s0013.json,4,4,true
328,proprietary_gpt,ow14-s0013,2,model-facing/candidate-snapshots/ow14-s0013.json,4,4,true
329,proprietary_gpt,ow14-s0013,3,model-facing/candidate-snapshots/ow14-s0013.json,4,4,true
330,proprietary_gpt,ow14-s0013,4,model-facing/candidate-snapshots/ow14-s0013.json,4,4,true
331,proprietary_gpt,ow14-s0013,5,model-facing/candidate-snapshots/ow14-s0013.json,4,4,true
332,proprietary_gpt,ow14-s0014,1,model-facing/candidate-snapshots/ow14-s0014.json,4,4,true
333,proprietary_gpt,ow14-s0014,2,model-facing/candidate-snapshots/ow14-s0014.json,4,4,true
334,proprietary_gpt,ow14-s0014,3,model-facing/candidate-snapshots/ow14-s0014.json,4,4,true
335,proprietary_gpt,ow14-s0014,4,model-facing/candidate-snapshots/ow14-s0014.json,4,4,true
336,proprietary_gpt,ow14-s0014,5,model-facing/candidate-snapshots/ow14-s0014.json,4,4,true
337,proprietary_gpt,ow14-s0015,1,model-facing/candidate-snapshots/ow14-s0015.json,4,4,true
338,proprietary_gpt,ow14-s0015,2,model-facing/candidate-snapshots/ow14-s0015.json,4,4,true
339,proprietary_gpt,ow14-s0015,3,model-facing/candidate-snapshots/ow14-s0015.json,4,4,true
340,proprietary_gpt,ow14-s0015,4,model-facing/candidate-snapshots/ow14-s0015.json,4,4,true
341,proprietary_gpt,ow14-s0015,5,model-facing/candidate-snapshots/ow14-s0015.json,4,4,true
342,proprietary_gpt,ow14-s0016,1,model-facing/candidate-snapshots/ow14-s0016.json,4,4,true
343,proprietary_gpt,ow14-s0016,2,model-facing/candidate-snapshots/ow14-s0016.json,4,4,true
344,proprietary_gpt,ow14-s0016,3,model-facing/candidate-snapshots/ow14-s0016.json,4,4,true
345,proprietary_gpt,ow14-s0016,4,model-facing/candidate-snapshots/ow14-s0016.json,4,4,true
346,proprietary_gpt,ow14-s0016,5,model-facing/candidate-snapshots/ow14-s0016.json,4,4,true
347,proprietary_gpt,ow14-s0017,1,model-facing/candidate-snapshots/ow14-s0017.json,4,4,true
348,proprietary_gpt,ow14-s0017,2,model-facing/candidate-snapshots/ow14-s0017.json,4,4,true
349,proprietary_gpt,ow14-s0017,3,model-facing/candidate-snapshots/ow14-s0017.json,4,4,true
350,proprietary_gpt,ow14-s0017,4,model-facing/candidate-snapshots/ow14-s0017.json,4,4,true
351,proprietary_gpt,ow14-s0017,5,model-facing/candidate-snapshots/ow14-s0017.json,4,4,true
352,proprietary_gpt,ow14-s0018,1,model-facing/candidate-snapshots/ow14-s0018.json,4,4,true
353,proprietary_gpt,ow14-s0018,2,model-facing/candidate-snapshots/ow14-s0018.json,4,4,true
354,proprietary_gpt,ow14-s0018,3,model-facing/candidate-snapshots/ow14-s0018.json,4,4,true
355,proprietary_gpt,ow14-s0018,4,model-facing/candidate-snapshots/ow14-s0018.json,4,4,true
356,proprietary_gpt,ow14-s0018,5,model-facing/candidate-snapshots/ow14-s0018.json,4,4,true
357,proprietary_gpt,ow14-s0019,1,model-facing/candidate-snapshots/ow14-s0019.json,4,4,true
358,proprietary_gpt,ow14-s0019,2,model-facing/candidate-snapshots/ow14-s0019.json,4,4,true
359,proprietary_gpt,ow14-s0019,3,model-facing/candidate-snapshots/ow14-s0019.json,4,4,true
360,proprietary_gpt,ow14-s0019,4,model-facing/candidate-snapshots/ow14-s0019.json,4,4,true
361,proprietary_gpt,ow14-s0019,5,model-facing/candidate-snapshots/ow14-s0019.json,4,4,true
362,proprietary_gpt,ow14-s0020,1,model-facing/candidate-snapshots/ow14-s0020.json,4,4,true
363,proprietary_gpt,ow14-s0020,2,model-facing/candidate-snapshots/ow14-s0020.json,4,4,true
364,proprietary_gpt,ow14-s0020,3,model-facing/candidate-snapshots/ow14-s0020.json,4,4,true
365,proprietary_gpt,ow14-s0020,4,model-facing/candidate-snapshots/ow14-s0020.json,4,4,true
366,proprietary_gpt,ow14-s0020,5,model-facing/candidate-snapshots/ow14-s0020.json,4,4,true
367,proprietary_gpt,ow14-s0021,1,model-facing/candidate-snapshots/ow14-s0021.json,4,4,true
368,proprietary_gpt,ow14-s0021,2,model-facing/candidate-snapshots/ow14-s0021.json,4,4,true
369,proprietary_gpt,ow14-s0021,3,model-facing/candidate-snapshots/ow14-s0021.json,4,4,true
370,proprietary_gpt,ow14-s0021,4,model-facing/candidate-snapshots/ow14-s0021.json,4,4,true
371,proprietary_gpt,ow14-s0021,5,model-facing/candidate-snapshots/ow14-s0021.json,4,4,true
372,proprietary_gpt,ow14-s0022,1,model-facing/candidate-snapshots/ow14-s0022.json,4,4,true
373,proprietary_gpt,ow14-s0022,2,model-facing/candidate-snapshots/ow14-s0022.json,4,4,true
374,proprietary_gpt,ow14-s0022,3,model-facing/candidate-snapshots/ow14-s0022.json,4,4,true
375,proprietary_gpt,ow14-s0022,4,model-facing/candidate-snapshots/ow14-s0022.json,4,4,true
376,proprietary_gpt,ow14-s0022,5,model-facing/candidate-snapshots/ow14-s0022.json,4,4,true
377,proprietary_gpt,ow14-s0023,1,model-facing/candidate-snapshots/ow14-s0023.json,4,4,true
378,proprietary_gpt,ow14-s0023,2,model-facing/candidate-snapshots/ow14-s0023.json,4,4,true
379,proprietary_gpt,ow14-s0023,3,model-facing/candidate-snapshots/ow14-s0023.json,4,4,true
380,proprietary_gpt,ow14-s0023,4,model-facing/candidate-snapshots/ow14-s0023.json,4,4,true
381,proprietary_gpt,ow14-s0023,5,model-facing/candidate-snapshots/ow14-s0023.json,4,4,true
382,proprietary_gpt,ow14-s0024,1,model-facing/candidate-snapshots/ow14-s0024.json,4,4,true
383,proprietary_gpt,ow14-s0024,2,model-facing/candidate-snapshots/ow14-s0024.json,4,4,true
384,proprietary_gpt,ow14-s0024,3,model-facing/candidate-snapshots/ow14-s0024.json,4,4,true
385,proprietary_gpt,ow14-s0024,4,model-facing/candidate-snapshots/ow14-s0024.json,4,4,true
386,proprietary_gpt,ow14-s0024,5,model-facing/candidate-snapshots/ow14-s0024.json,4,4,true
387,proprietary_gpt,ow14-s0025,1,model-facing/candidate-snapshots/ow14-s0025.json,4,4,true
388,proprietary_gpt,ow14-s0025,2,model-facing/candidate-snapshots/ow14-s0025.json,4,4,true
389,proprietary_gpt,ow14-s0025,3,model-facing/candidate-snapshots/ow14-s0025.json,4,4,true
390,proprietary_gpt,ow14-s0025,4,model-facing/candidate-snapshots/ow14-s0025.json,4,4,true
391,proprietary_gpt,ow14-s0025,5,model-facing/candidate-snapshots/ow14-s0025.json,4,4,true
392,proprietary_gpt,ow14-s0026,1,model-facing/candidate-snapshots/ow14-s0026.json,4,4,true
393,proprietary_gpt,ow14-s0026,2,model-facing/candidate-snapshots/ow14-s0026.json,4,4,true
394,proprietary_gpt,ow14-s0026,3,model-facing/candidate-snapshots/ow14-s0026.json,4,4,true
395,proprietary_gpt,ow14-s0026,4,model-facing/candidate-snapshots/ow14-s0026.json,4,4,true
396,proprietary_gpt,ow14-s0026,5,model-facing/candidate-snapshots/ow14-s0026.json,4,4,true
397,proprietary_gpt,ow14-s0027,1,model-facing/candidate-snapshots/ow14-s0027.json,4,4,true
398,proprietary_gpt,ow14-s0027,2,model-facing/candidate-snapshots/ow14-s0027.json,4,4,true
399,proprietary_gpt,ow14-s0027,3,model-facing/candidate-snapshots/ow14-s0027.json,4,4,true
400,proprietary_gpt,ow14-s0027,4,model-facing/candidate-snapshots/ow14-s0027.json,4,4,true
401,proprietary_gpt,ow14-s0027,5,model-facing/candidate-snapshots/ow14-s0027.json,4,4,true
402,proprietary_gpt,ow14-s0028,1,model-facing/candidate-snapshots/ow14-s0028.json,4,4,true
403,proprietary_gpt,ow14-s0028,2,model-facing/candidate-snapshots/ow14-s0028.json,4,4,true
404,proprietary_gpt,ow14-s0028,3,model-facing/candidate-snapshots/ow14-s0028.json,4,4,true
405,proprietary_gpt,ow14-s0028,4,model-facing/candidate-snapshots/ow14-s0028.json,4,4,true
406,proprietary_gpt,ow14-s0028,5,model-facing/candidate-snapshots/ow14-s0028.json,4,4,true
407,proprietary_gpt,ow14-s0029,1,model-facing/candidate-snapshots/ow14-s0029.json,4,4,true
408,proprietary_gpt,ow14-s0029,2,model-facing/candidate-snapshots/ow14-s0029.json,4,4,true
409,proprietary_gpt,ow14-s0029,3,model-facing/candidate-snapshots/ow14-s0029.json,4,4,true
410,proprietary_gpt,ow14-s0029,4,model-facing/candidate-snapshots/ow14-s0029.json,4,4,true
411,proprietary_gpt,ow14-s0029,5,model-facing/candidate-snapshots/ow14-s0029.json,4,4,true
412,proprietary_gpt,ow14-s0030,1,model-facing/candidate-snapshots/ow14-s0030.json,4,4,true
413,proprietary_gpt,ow14-s0030,2,model-facing/candidate-snapshots/ow14-s0030.json,4,4,true
414,proprietary_gpt,ow14-s0030,3,model-facing/candidate-snapshots/ow14-s0030.json,4,4,true
415,proprietary_gpt,ow14-s0030,4,model-facing/candidate-snapshots/ow14-s0030.json,4,4,true
416,proprietary_gpt,ow14-s0030,5,model-facing/candidate-snapshots/ow14-s0030.json,4,4,true
417,proprietary_gpt,ow14-s0031,1,model-facing/candidate-snapshots/ow14-s0031.json,4,4,true
418,proprietary_gpt,ow14-s0031,2,model-facing/candidate-snapshots/ow14-s0031.json,4,4,true
419,proprietary_gpt,ow14-s0031,3,model-facing/candidate-snapshots/ow14-s0031.json,4,4,true
420,proprietary_gpt,ow14-s0031,4,model-facing/candidate-snapshots/ow14-s0031.json,4,4,true
421,proprietary_gpt,ow14-s0031,5,model-facing/candidate-snapshots/ow14-s0031.json,4,4,true
422,proprietary_gpt,ow14-s0032,1,model-facing/candidate-snapshots/ow14-s0032.json,4,4,true
423,proprietary_gpt,ow14-s0032,2,model-facing/candidate-snapshots/ow14-s0032.json,4,4,true
424,proprietary_gpt,ow14-s0032,3,model-facing/candidate-snapshots/ow14-s0032.json,4,4,true
425,proprietary_gpt,ow14-s0032,4,model-facing/candidate-snapshots/ow14-s0032.json,4,4,true
426,proprietary_gpt,ow14-s0032,5,model-facing/candidate-snapshots/ow14-s0032.json,4,4,true
427,proprietary_gpt,ow14-s0033,1,model-facing/candidate-snapshots/ow14-s0033.json,4,4,true
428,proprietary_gpt,ow14-s0033,2,model-facing/candidate-snapshots/ow14-s0033.json,4,4,true
429,proprietary_gpt,ow14-s0033,3,model-facing/candidate-snapshots/ow14-s0033.json,4,4,true
430,proprietary_gpt,ow14-s0033,4,model-facing/candidate-snapshots/ow14-s0033.json,4,4,true
431,proprietary_gpt,ow14-s0033,5,model-facing/candidate-snapshots/ow14-s0033.json,4,4,true
432,proprietary_gpt,ow14-s0034,1,model-facing/candidate-snapshots/ow14-s0034.json,4,4,true
433,proprietary_gpt,ow14-s0034,2,model-facing/candidate-snapshots/ow14-s0034.json,4,4,true
434,proprietary_gpt,ow14-s0034,3,model-facing/candidate-snapshots/ow14-s0034.json,4,4,true
435,proprietary_gpt,ow14-s0034,4,model-facing/candidate-snapshots/ow14-s0034.json,4,4,true
436,proprietary_gpt,ow14-s0034,5,model-facing/candidate-snapshots/ow14-s0034.json,4,4,true
437,proprietary_gpt,ow14-s0035,1,model-facing/candidate-snapshots/ow14-s0035.json,4,4,true
438,proprietary_gpt,ow14-s0035,2,model-facing/candidate-snapshots/ow14-s0035.json,4,4,true
439,proprietary_gpt,ow14-s0035,3,model-facing/candidate-snapshots/ow14-s0035.json,4,4,true
440,proprietary_gpt,ow14-s0035,4,model-facing/candidate-snapshots/ow14-s0035.json,4,4,true
441,proprietary_gpt,ow14-s0035,5,model-facing/candidate-snapshots/ow14-s0035.json,4,4,true
442,proprietary_gpt,ow14-s0036,1,model-facing/candidate-snapshots/ow14-s0036.json,4,4,true
443,proprietary_gpt,ow14-s0036,2,model-facing/candidate-snapshots/ow14-s0036.json,4,4,true
444,proprietary_gpt,ow14-s0036,3,model-facing/candidate-snapshots/ow14-s0036.json,4,4,true
445,proprietary_gpt,ow14-s0036,4,model-facing/candidate-snapshots/ow14-s0036.json,4,4,true
446,proprietary_gpt,ow14-s0036,5,model-facing/candidate-snapshots/ow14-s0036.json,4,4,true
447,proprietary_gpt,ow14-s0037,1,model-facing/candidate-snapshots/ow14-s0037.json,4,4,true
448,proprietary_gpt,ow14-s0037,2,model-facing/candidate-snapshots/ow14-s0037.json,4,4,true
449,proprietary_gpt,ow14-s0037,3,model-facing/candidate-snapshots/ow14-s0037.json,4,4,true
450,proprietary_gpt,ow14-s0037,4,model-facing/candidate-snapshots/ow14-s0037.json,4,4,true
451,proprietary_gpt,ow14-s0037,5,model-facing/candidate-snapshots/ow14-s0037.json,4,4,true
452,proprietary_gpt,ow14-s0038,1,model-facing/candidate-snapshots/ow14-s0038.json,4,4,true
453,proprietary_gpt,ow14-s0038,2,model-facing/candidate-snapshots/ow14-s0038.json,4,4,true
454,proprietary_gpt,ow14-s0038,3,model-facing/candidate-snapshots/ow14-s0038.json,4,4,true
455,proprietary_gpt,ow14-s0038,4,model-facing/candidate-snapshots/ow14-s0038.json,4,4,true
456,proprietary_gpt,ow14-s0038,5,model-facing/candidate-snapshots/ow14-s0038.json,4,4,true
457,proprietary_gpt,ow14-s0039,1,model-facing/candidate-snapshots/ow14-s0039.json,4,4,true
458,proprietary_gpt,ow14-s0039,2,model-facing/candidate-snapshots/ow14-s0039.json,4,4,true
459,proprietary_gpt,ow14-s0039,3,model-facing/candidate-snapshots/ow14-s0039.json,4,4,true
460,proprietary_gpt,ow14-s0039,4,model-facing/candidate-snapshots/ow14-s0039.json,4,4,true
461,proprietary_gpt,ow14-s0039,5,model-facing/candidate-snapshots/ow14-s0039.json,4,4,true
462,proprietary_gpt,ow14-s0040,1,model-facing/candidate-snapshots/ow14-s0040.json,4,4,true
463,proprietary_gpt,ow14-s0040,2,model-facing/candidate-snapshots/ow14-s0040.json,4,4,true
464,proprietary_gpt,ow14-s0040,3,model-facing/candidate-snapshots/ow14-s0040.json,4,4,true
465,proprietary_gpt,ow14-s0040,4,model-facing/candidate-snapshots/ow14-s0040.json,4,4,true
466,proprietary_gpt,ow14-s0040,5,model-facing/candidate-snapshots/ow14-s0040.json,4,4,true
467,proprietary_gpt,ow14-s0041,1,model-facing/candidate-snapshots/ow14-s0041.json,4,4,true
468,proprietary_gpt,ow14-s0041,2,model-facing/candidate-snapshots/ow14-s0041.json,4,4,true
469,proprietary_gpt,ow14-s0041,3,model-facing/candidate-snapshots/ow14-s0041.json,4,4,true
