scenario_id,scenario_type,trial_number,input_order,output_ranking,exact_input_order_match,ascending_candidate_id_order,descending_candidate_id_order,exact_ascending_candidate_id_order_match,exact_descending_candidate_id_order_match,spearman_ascending_candidate_id_order
ow14-s0015,positive,4,ox14-c000197 ox14-c000012 ox14-c000415 ox14-c000058 ox14-c000037,ox14-c000037 ox14-c000012 ox14-c000415 ox14-c000197 ox14-c000058,false,ox14-c000012 ox14-c000037 ox14-c000058 ox14-c000197 ox14-c000415,ox14-c000415 ox14-c000197 ox14-c000058 ox14-c000037 ox14-c000012,false,false,0.5000000000
ow14-s0015,positive,5,ox14-c000197 ox14-c000012 ox14-c000415 ox14-c000058 ox14-c000037,ox14-c000037 ox14-c000012 ox14-c000415 ox14-c000197 ox14-c000058,false,ox14-c000012 ox14-c000037 ox14-c000058 ox14-c000197 ox14-c000415,ox14-c000415 ox14-c000197 ox14-c000058 ox14-c000037 ox14-c000012,false,false,0.5000000000
ow14-s0016,positive,1,ox14-c000110 ox14-c000245 ox14-c000354 ox14-c000270 ox14-c000374,ox14-c000270 ox14-c000110 ox14-c000245 ox14-c000354 ox14-c000374,false,ox14-c000110 ox14-c000245 ox14-c000270 ox14-c000354 ox14-c000374,ox14-c000374 ox14-c000354 ox14-c000270 ox14-c000245 ox14-c000110,false,false,0.7000000000
ow14-s0016,positive,2,ox14-c000110 ox14-c000245 ox14-c000354 ox14-c000270 ox14-c000374,ox14-c000270 ox14-c000110 ox14-c000245 ox14-c000354 ox14-c000374,false,ox14-c000110 ox14-c000245 ox14-c000270 ox14-c000354 ox14-c000374,ox14-c000374 ox14-c000354 ox14-c000270 ox14-c000245 ox14-c000110,false,false,0.7000000000
ow14-s0016,positive,3,ox14-c000110 ox14-c000245 ox14-c000354 ox14-c000270 ox14-c000374,ox14-c000270 ox14-c000110 ox14-c000245 ox14-c000354 ox14-c000374,false,ox14-c000110 ox14-c000245 ox14-c000270 ox14-c000354 ox14-c000374,ox14-c000374 ox14-c000354 ox14-c000270 ox14-c000245 ox14-c000110,false,false,0.7000000000
ow14-s0016,positive,4,ox14-c000110 ox14-c000245 ox14-c000354 ox14-c000270 ox14-c000374,ox14-c000270 ox14-c000110 ox14-c000245 ox14-c000354 ox14-c000374,false,ox14-c000110 ox14-c000245 ox14-c000270 ox14-c000354 ox14-c000374,ox14-c000374 ox14-c000354 ox14-c000270 ox14-c000245 ox14-c000110,false,false,0.7000000000
ow14-s0016,positive,5,ox14-c000110 ox14-c000245 ox14-c000354 ox14-c000270 ox14-c000374,ox14-c000270 ox14-c000110 ox14-c000245 ox14-c000354 ox14-c000374,false,ox14-c000110 ox14-c000245 ox14-c000270 ox14-c000354 ox14-c000374,ox14-c000374 ox14-c000354 ox14-c000270 ox14-c000245 ox14-c000110,false,false,0.7000000000
ow14-s0017,positive,1,ox14-c000087 ox14-c000075 ox14-c000322 ox14-c000127 ox14-c000033,ox14-c000087 ox14-c000075 ox14-c000322 ox14-c000127 ox14-c000033,true,ox14-c000033 ox14-c000075 ox14-c000087 ox14-c000127 ox14-c000322,ox14-c000322 ox14-c000127 ox14-c000087 ox14-c000075 ox14-c000033,false,false,-0.2000000000
ow14-s0017,positive,2,ox14-c000087 ox14-c000075 ox14-c000322 ox14-c000127 ox14-c000033,ox14-c000087 ox14-c000075 ox14-c000322 ox14-c000127 ox14-c000033,true,ox14-c000033 ox14-c000075 ox14-c000087 ox14-c000127 ox14-c000322,ox14-c000322 ox14-c000127 ox14-c000087 ox14-c000075 ox14-c000033,false,false,-0.2000000000
ow14-s0017,positive,3,ox14-c000087 ox14-c000075 ox14-c000322 ox14-c000127 ox14-c000033,ox14-c000087 ox14-c000075 ox14-c000322 ox14-c000127 ox14-c000033,true,ox14-c000033 ox14-c000075 ox14-c000087 ox14-c000127 ox14-c000322,ox14-c000322 ox14-c000127 ox14-c000087 ox14-c000075 ox14-c000033,false,false,-0.2000000000
ow14-s0017,positive,4,ox14-c000087 ox14-c000075 ox14-c000322 ox14-c000127 ox14-c000033,ox14-c000087 ox14-c000075 ox14-c000322 ox14-c000127 ox14-c000033,true,ox14-c000033 ox14-c000075 ox14-c000087 ox14-c000127 ox14-c000322,ox14-c000322 ox14-c000127 ox14-c000087 ox14-c000075 ox14-c000033,false,false,-0.2000000000
ow14-s0017,positive,5,ox14-c000087 ox14-c000075 ox14-c000322 ox14-c000127 ox14-c000033,ox14-c000087 ox14-c000075 ox14-c000322 ox14-c000127 ox14-c000033,true,ox14-c000033 ox14-c000075 ox14-c000087 ox14-c000127 ox14-c000322,ox14-c000322 ox14-c000127 ox14-c000087 ox14-c000075 ox14-c000033,false,false,-0.2000000000
ow14-s0018,positive,1,ox14-c000406 ox14-c000352 ox14-c000277 ox14-c000262 ox14-c000297,ox14-c000297 ox14-c000352 ox14-c000406 ox14-c000277 ox14-c000262,false,ox14-c000262 ox14-c000277 ox14-c000297 ox14-c000352 ox14-c000406,ox14-c000406 ox14-c000352 ox14-c000297 ox14-c000277 ox14-c000262,false,false,-0.6000000000
ow14-s0018,positive,2,ox14-c000406 ox14-c000352 ox14-c000277 ox14-c000262 ox14-c000297,ox14-c000297 ox14-c000352 ox14-c000406 ox14-c000277 ox14-c000262,false,ox14-c000262 ox14-c000277 ox14-c000297 ox14-c000352 ox14-c000406,ox14-c000406 ox14-c000352 ox14-c000297 ox14-c000277 ox14-c000262,false,false,-0.6000000000
ow14-s0018,positive,3,ox14-c000406 ox14-c000352 ox14-c000277 ox14-c000262 ox14-c000297,ox14-c000297 ox14-c000352 ox14-c000406 ox14-c000277 ox14-c000262,false,ox14-c000262 ox14-c000277 ox14-c000297 ox14-c000352 ox14-c000406,ox14-c000406 ox14-c000352 ox14-c000297 ox14-c000277 ox14-c000262,false,false,-0.6000000000
ow14-s0018,positive,4,ox14-c000406 ox14-c000352 ox14-c000277 ox14-c000262 ox14-c000297,ox14-c000297 ox14-c000352 ox14-c000406 ox14-c000277 ox14-c000262,false,ox14-c000262 ox14-c000277 ox14-c000297 ox14-c000352 ox14-c000406,ox14-c000406 ox14-c000352 ox14-c000297 ox14-c000277 ox14-c000262,false,false,-0.6000000000
ow14-s0018,positive,5,ox14-c000406 ox14-c000352 ox14-c000277 ox14-c000262 ox14-c000297,ox14-c000297 ox14-c000352 ox14-c000406 ox14-c000277 ox14-c000262,false,ox14-c000262 ox14-c000277 ox14-c000297 ox14-c000352 ox14-c000406,ox14-c000406 ox14-c000352 ox14-c000297 ox14-c000277 ox14-c000262,false,false,-0.6000000000
ow14-s0019,positive,1,ox14-c000357 ox14-c000183 ox14-c000193 ox14-c000113 ox14-c000060,ox14-c000357 ox14-c000183 ox14-c000193 ox14-c000113 ox14-c000060,true,ox14-c000060 ox14-c000113 ox14-c000183 ox14-c000193 ox14-c000357,ox14-c000357 ox14-c000193 ox14-c000183 ox14-c000113 ox14-c000060,false,false,-0.9000000000
ow14-s0019,positive,2,ox14-c000357 ox14-c000183 ox14-c000193 ox14-c000113 ox14-c000060,ox14-c000357 ox14-c000183 ox14-c000193 ox14-c000113 ox14-c000060,true,ox14-c000060 ox14-c000113 ox14-c000183 ox14-c000193 ox14-c000357,ox14-c000357 ox14-c000193 ox14-c000183 ox14-c000113 ox14-c000060,false,false,-0.9000000000
ow14-s0019,positive,3,ox14-c000357 ox14-c000183 ox14-c000193 ox14-c000113 ox14-c000060,ox14-c000357 ox14-c000183 ox14-c000193 ox14-c000113 ox14-c000060,true,ox14-c000060 ox14-c000113 ox14-c000183 ox14-c000193 ox14-c000357,ox14-c000357 ox14-c000193 ox14-c000183 ox14-c000113 ox14-c000060,false,false,-0.9000000000
ow14-s0019,positive,4,ox14-c000357 ox14-c000183 ox14-c000193 ox14-c000113 ox14-c000060,ox14-c000357 ox14-c000183 ox14-c000193 ox14-c000113 ox14-c000060,true,ox14-c000060 ox14-c000113 ox14-c000183 ox14-c000193 ox14-c000357,ox14-c000357 ox14-c000193 ox14-c000183 ox14-c000113 ox14-c000060,false,false,-0.9000000000
ow14-s0019,positive,5,ox14-c000357 ox14-c000183 ox14-c000193 ox14-c000113 ox14-c000060,ox14-c000357 ox14-c000183 ox14-c000193 ox14-c000113 ox14-c000060,true,ox14-c000060 ox14-c000113 ox14-c000183 ox14-c000193 ox14-c000357,ox14-c000357 ox14-c000193 ox14-c000183 ox14-c000113 ox14-c000060,false,false,-0.9000000000
ow14-s0020,positive,1,ox14-c000097 ox14-c000103 ox14-c000398 ox14-c000381 ox14-c000293,ox14-c000293 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000097,false,ox14-c000097 ox14-c000103 ox14-c000293 ox14-c000381 ox14-c000398,ox14-c000398 ox14-c000381 ox14-c000293 ox14-c000103 ox14-c000097,false,false,-0.5000000000
ow14-s0020,positive,2,ox14-c000097 ox14-c000103 ox14-c000398 ox14-c000381 ox14-c000293,ox14-c000293 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000097,false,ox14-c000097 ox14-c000103 ox14-c000293 ox14-c000381 ox14-c000398,ox14-c000398 ox14-c000381 ox14-c000293 ox14-c000103 ox14-c000097,false,false,-0.5000000000
ow14-s0020,positive,3,ox14-c000097 ox14-c000103 ox14-c000398 ox14-c000381 ox14-c000293,ox14-c000293 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000097,false,ox14-c000097 ox14-c000103 ox14-c000293 ox14-c000381 ox14-c000398,ox14-c000398 ox14-c000381 ox14-c000293 ox14-c000103 ox14-c000097,false,false,-0.5000000000
ow14-s0020,positive,4,ox14-c000097 ox14-c000103 ox14-c000398 ox14-c000381 ox14-c000293,ox14-c000293 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000097,false,ox14-c000097 ox14-c000103 ox14-c000293 ox14-c000381 ox14-c000398,ox14-c000398 ox14-c000381 ox14-c000293 ox14-c000103 ox14-c000097,false,false,-0.5000000000
ow14-s0020,positive,5,ox14-c000097 ox14-c000103 ox14-c000398 ox14-c000381 ox14-c000293,ox14-c000293 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000097,false,ox14-c000097 ox14-c000103 ox14-c000293 ox14-c000381 ox14-c000398,ox14-c000398 ox14-c000381 ox14-c000293 ox14-c000103 ox14-c000097,false,false,-0.5000000000
ow14-s0021,positive,1,ox14-c000373 ox14-c000422 ox14-c000400 ox14-c000093 ox14-c000107,ox14-c000422 ox14-c000400 ox14-c000107 ox14-c000093 ox14-c000373,false,ox14-c000093 ox14-c000107 ox14-c000373 ox14-c000400 ox14-c000422,ox14-c000422 ox14-c000400 ox14-c000373 ox14-c000107 ox14-c000093,false,false,-0.7000000000
ow14-s0021,positive,2,ox14-c000373 ox14-c000422 ox14-c000400 ox14-c000093 ox14-c000107,ox14-c000422 ox14-c000400 ox14-c000107 ox14-c000093 ox14-c000373,false,ox14-c000093 ox14-c000107 ox14-c000373 ox14-c000400 ox14-c000422,ox14-c000422 ox14-c000400 ox14-c000373 ox14-c000107 ox14-c000093,false,false,-0.7000000000
ow14-s0021,positive,3,ox14-c000373 ox14-c000422 ox14-c000400 ox14-c000093 ox14-c000107,ox14-c000422 ox14-c000400 ox14-c000107 ox14-c000093 ox14-c000373,false,ox14-c000093 ox14-c000107 ox14-c000373 ox14-c000400 ox14-c000422,ox14-c000422 ox14-c000400 ox14-c000373 ox14-c000107 ox14-c000093,false,false,-0.7000000000
ow14-s0021,positive,4,ox14-c000373 ox14-c000422 ox14-c000400 ox14-c000093 ox14-c000107,ox14-c000422 ox14-c000400 ox14-c000107 ox14-c000093 ox14-c000373,false,ox14-c000093 ox14-c000107 ox14-c000373 ox14-c000400 ox14-c000422,ox14-c000422 ox14-c000400 ox14-c000373 ox14-c000107 ox14-c000093,false,false,-0.7000000000
ow14-s0021,positive,5,ox14-c000373 ox14-c000422 ox14-c000400 ox14-c000093 ox14-c000107,ox14-c000422 ox14-c000400 ox14-c000107 ox14-c000093 ox14-c000373,false,ox14-c000093 ox14-c000107 ox14-c000373 ox14-c000400 ox14-c000422,ox14-c000422 ox14-c000400 ox14-c000373 ox14-c000107 ox14-c000093,false,false,-0.7000000000
ow14-s0022,positive,1,ox14-c000237 ox14-c000337 ox14-c000053 ox14-c000350 ox14-c000427,ox14-c000427 ox14-c000337 ox14-c000237 ox14-c000350 ox14-c000053,false,ox14-c000053 ox14-c000237 ox14-c000337 ox14-c000350 ox14-c000427,ox14-c000427 ox14-c000350 ox14-c000337 ox14-c000237 ox14-c000053,false,false,-0.7000000000
ow14-s0022,positive,2,ox14-c000237 ox14-c000337 ox14-c000053 ox14-c000350 ox14-c000427,ox14-c000427 ox14-c000337 ox14-c000237 ox14-c000350 ox14-c000053,false,ox14-c000053 ox14-c000237 ox14-c000337 ox14-c000350 ox14-c000427,ox14-c000427 ox14-c000350 ox14-c000337 ox14-c000237 ox14-c000053,false,false,-0.7000000000
ow14-s0022,positive,3,ox14-c000237 ox14-c000337 ox14-c000053 ox14-c000350 ox14-c000427,ox14-c000427 ox14-c000337 ox14-c000237 ox14-c000350 ox14-c000053,false,ox14-c000053 ox14-c000237 ox14-c000337 ox14-c000350 ox14-c000427,ox14-c000427 ox14-c000350 ox14-c000337 ox14-c000237 ox14-c000053,false,false,-0.7000000000
ow14-s0022,positive,4,ox14-c000237 ox14-c000337 ox14-c000053 ox14-c000350 ox14-c000427,ox14-c000427 ox14-c000337 ox14-c000237 ox14-c000350 ox14-c000053,false,ox14-c000053 ox14-c000237 ox14-c000337 ox14-c000350 ox14-c000427,ox14-c000427 ox14-c000350 ox14-c000337 ox14-c000237 ox14-c000053,false,false,-0.7000000000
ow14-s0022,positive,5,ox14-c000237 ox14-c000337 ox14-c000053 ox14-c000350 ox14-c000427,ox14-c000427 ox14-c000337 ox14-c000237 ox14-c000350 ox14-c000053,false,ox14-c000053 ox14-c000237 ox14-c000337 ox14-c000350 ox14-c000427,ox14-c000427 ox14-c000350 ox14-c000337 ox14-c000237 ox14-c000053,false,false,-0.7000000000
ow14-s0023,positive,1,ox14-c000016 ox14-c000344 ox14-c000384 ox14-c000216 ox14-c000122,ox14-c000016 ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000122,false,ox14-c000016 ox14-c000122 ox14-c000216 ox14-c000344 ox14-c000384,ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000122 ox14-c000016,false,false,0.0000000000
ow14-s0023,positive,2,ox14-c000016 ox14-c000344 ox14-c000384 ox14-c000216 ox14-c000122,ox14-c000016 ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000122,false,ox14-c000016 ox14-c000122 ox14-c000216 ox14-c000344 ox14-c000384,ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000122 ox14-c000016,false,false,0.0000000000
ow14-s0023,positive,3,ox14-c000016 ox14-c000344 ox14-c000384 ox14-c000216 ox14-c000122,ox14-c000016 ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000122,false,ox14-c000016 ox14-c000122 ox14-c000216 ox14-c000344 ox14-c000384,ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000122 ox14-c000016,false,false,0.0000000000
ow14-s0023,positive,4,ox14-c000016 ox14-c000344 ox14-c000384 ox14-c000216 ox14-c000122,ox14-c000016 ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000122,false,ox14-c000016 ox14-c000122 ox14-c000216 ox14-c000344 ox14-c000384,ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000122 ox14-c000016,false,false,0.0000000000
ow14-s0023,positive,5,ox14-c000016 ox14-c000344 ox14-c000384 ox14-c000216 ox14-c000122,ox14-c000016 ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000122,false,ox14-c000016 ox14-c000122 ox14-c000216 ox14-c000344 ox14-c000384,ox14-c000384 ox14-c000344 ox14-c000216 ox14-c000122 ox14-c000016,false,false,0.0000000000
ow14-s0024,positive,1,ox14-c000207 ox14-c000268 ox14-c000356 ox14-c000220 ox14-c000177,ox14-c000207 ox14-c000268 ox14-c000356 ox14-c000220 ox14-c000177,true,ox14-c000177 ox14-c000207 ox14-c000220 ox14-c000268 ox14-c000356,ox14-c000356 ox14-c000268 ox14-c000220 ox14-c000207 ox14-c000177,false,false,-0.3000000000
ow14-s0024,positive,2,ox14-c000207 ox14-c000268 ox14-c000356 ox14-c000220 ox14-c000177,ox14-c000207 ox14-c000268 ox14-c000356 ox14-c000220 ox14-c000177,true,ox14-c000177 ox14-c000207 ox14-c000220 ox14-c000268 ox14-c000356,ox14-c000356 ox14-c000268 ox14-c000220 ox14-c000207 ox14-c000177,false,false,-0.3000000000
ow14-s0024,positive,3,ox14-c000207 ox14-c000268 ox14-c000356 ox14-c000220 ox14-c000177,ox14-c000207 ox14-c000268 ox14-c000356 ox14-c000220 ox14-c000177,true,ox14-c000177 ox14-c000207 ox14-c000220 ox14-c000268 ox14-c000356,ox14-c000356 ox14-c000268 ox14-c000220 ox14-c000207 ox14-c000177,false,false,-0.3000000000
ow14-s0024,positive,4,ox14-c000207 ox14-c000268 ox14-c000356 ox14-c000220 ox14-c000177,ox14-c000207 ox14-c000268 ox14-c000356 ox14-c000220 ox14-c000177,true,ox14-c000177 ox14-c000207 ox14-c000220 ox14-c000268 ox14-c000356,ox14-c000356 ox14-c000268 ox14-c000220 ox14-c000207 ox14-c000177,false,false,-0.3000000000
ow14-s0024,positive,5,ox14-c000207 ox14-c000268 ox14-c000356 ox14-c000220 ox14-c000177,ox14-c000207 ox14-c000268 ox14-c000356 ox14-c000220 ox14-c000177,true,ox14-c000177 ox14-c000207 ox14-c000220 ox14-c000268 ox14-c000356,ox14-c000356 ox14-c000268 ox14-c000220 ox14-c000207 ox14-c000177,false,false,-0.3000000000
ow14-s0025,positive,1,ox14-c000026 ox14-c000061 ox14-c000434 ox14-c000314 ox14-c000309,ox14-c000026 ox14-c000061 ox14-c000434 ox14-c000314 ox14-c000309,true,ox14-c000026 ox14-c000061 ox14-c000309 ox14-c000314 ox14-c000434,ox14-c000434 ox14-c000314 ox14-c000309 ox14-c000061 ox14-c000026,false,false,0.6000000000
ow14-s0025,positive,2,ox14-c000026 ox14-c000061 ox14-c000434 ox14-c000314 ox14-c000309,ox14-c000026 ox14-c000061 ox14-c000434 ox14-c000314 ox14-c000309,true,ox14-c000026 ox14-c000061 ox14-c000309 ox14-c000314 ox14-c000434,ox14-c000434 ox14-c000314 ox14-c000309 ox14-c000061 ox14-c000026,false,false,0.6000000000
ow14-s0025,positive,3,ox14-c000026 ox14-c000061 ox14-c000434 ox14-c000314 ox14-c000309,ox14-c000026 ox14-c000061 ox14-c000434 ox14-c000314 ox14-c000309,true,ox14-c000026 ox14-c000061 ox14-c000309 ox14-c000314 ox14-c000434,ox14-c000434 ox14-c000314 ox14-c000309 ox14-c000061 ox14-c000026,false,false,0.6000000000
ow14-s0025,positive,4,ox14-c000026 ox14-c000061 ox14-c000434 ox14-c000314 ox14-c000309,ox14-c000026 ox14-c000061 ox14-c000434 ox14-c000314 ox14-c000309,true,ox14-c000026 ox14-c000061 ox14-c000309 ox14-c000314 ox14-c000434,ox14-c000434 ox14-c000314 ox14-c000309 ox14-c000061 ox14-c000026,false,false,0.6000000000
ow14-s0025,positive,5,ox14-c000026 ox14-c000061 ox14-c000434 ox14-c000314 ox14-c000309,ox14-c000026 ox14-c000061 ox14-c000434 ox14-c000314 ox14-c000309,true,ox14-c000026 ox14-c000061 ox14-c000309 ox14-c000314 ox14-c000434,ox14-c000434 ox14-c000314 ox14-c000309 ox14-c000061 ox14-c000026,false,false,0.6000000000
ow14-s0026,positive,1,ox14-c000109 ox14-c000219 ox14-c000273 ox14-c000242 ox14-c000034,ox14-c000273 ox14-c000219 ox14-c000242 ox14-c000109 ox14-c000034,false,ox14-c000034 ox14-c000109 ox14-c000219 ox14-c000242 ox14-c000273,ox14-c000273 ox14-c000242 ox14-c000219 ox14-c000109 ox14-c000034,false,false,-0.9000000000
ow14-s0026,positive,2,ox14-c000109 ox14-c000219 ox14-c000273 ox14-c000242 ox14-c000034,ox14-c000273 ox14-c000219 ox14-c000242 ox14-c000109 ox14-c000034,false,ox14-c000034 ox14-c000109 ox14-c000219 ox14-c000242 ox14-c000273,ox14-c000273 ox14-c000242 ox14-c000219 ox14-c000109 ox14-c000034,false,false,-0.9000000000
ow14-s0026,positive,3,ox14-c000109 ox14-c000219 ox14-c000273 ox14-c000242 ox14-c000034,ox14-c000273 ox14-c000219 ox14-c000242 ox14-c000109 ox14-c000034,false,ox14-c000034 ox14-c000109 ox14-c000219 ox14-c000242 ox14-c000273,ox14-c000273 ox14-c000242 ox14-c000219 ox14-c000109 ox14-c000034,false,false,-0.9000000000
ow14-s0026,positive,4,ox14-c000109 ox14-c000219 ox14-c000273 ox14-c000242 ox14-c000034,ox14-c000273 ox14-c000219 ox14-c000242 ox14-c000109 ox14-c000034,false,ox14-c000034 ox14-c000109 ox14-c000219 ox14-c000242 ox14-c000273,ox14-c000273 ox14-c000242 ox14-c000219 ox14-c000109 ox14-c000034,false,false,-0.9000000000
ow14-s0026,positive,5,ox14-c000109 ox14-c000219 ox14-c000273 ox14-c000242 ox14-c000034,ox14-c000273 ox14-c000219 ox14-c000242 ox14-c000109 ox14-c000034,false,ox14-c000034 ox14-c000109 ox14-c000219 ox14-c000242 ox14-c000273,ox14-c000273 ox14-c000242 ox14-c000219 ox14-c000109 ox14-c000034,false,false,-0.9000000000
ow14-s0027,positive,1,ox14-c000405 ox14-c000303 ox14-c000101 ox14-c000363 ox14-c000241,ox14-c000363 ox14-c000405 ox14-c000303 ox14-c000101 ox14-c000241,false,ox14-c000101 ox14-c000241 ox14-c000303 ox14-c000363 ox14-c000405,ox14-c000405 ox14-c000363 ox14-c000303 ox14-c000241 ox14-c000101,false,false,-0.8000000000
ow14-s0027,positive,2,ox14-c000405 ox14-c000303 ox14-c000101 ox14-c000363 ox14-c000241,ox14-c000363 ox14-c000405 ox14-c000303 ox14-c000101 ox14-c000241,false,ox14-c000101 ox14-c000241 ox14-c000303 ox14-c000363 ox14-c000405,ox14-c000405 ox14-c000363 ox14-c000303 ox14-c000241 ox14-c000101,false,false,-0.8000000000
ow14-s0027,positive,3,ox14-c000405 ox14-c000303 ox14-c000101 ox14-c000363 ox14-c000241,ox14-c000363 ox14-c000405 ox14-c000303 ox14-c000101 ox14-c000241,false,ox14-c000101 ox14-c000241 ox14-c000303 ox14-c000363 ox14-c000405,ox14-c000405 ox14-c000363 ox14-c000303 ox14-c000241 ox14-c000101,false,false,-0.8000000000
ow14-s0027,positive,4,ox14-c000405 ox14-c000303 ox14-c000101 ox14-c000363 ox14-c000241,ox14-c000363 ox14-c000405 ox14-c000303 ox14-c000101 ox14-c000241,false,ox14-c000101 ox14-c000241 ox14-c000303 ox14-c000363 ox14-c000405,ox14-c000405 ox14-c000363 ox14-c000303 ox14-c000241 ox14-c000101,false,false,-0.8000000000
ow14-s0027,positive,5,ox14-c000405 ox14-c000303 ox14-c000101 ox14-c000363 ox14-c000241,ox14-c000363 ox14-c000405 ox14-c000303 ox14-c000101 ox14-c000241,false,ox14-c000101 ox14-c000241 ox14-c000303 ox14-c000363 ox14-c000405,ox14-c000405 ox14-c000363 ox14-c000303 ox14-c000241 ox14-c000101,false,false,-0.8000000000
ow14-s0028,positive,1,ox14-c000091 ox14-c000100 ox14-c000226 ox14-c000111 ox14-c000064,ox14-c000226 ox14-c000091 ox14-c000100 ox14-c000111 ox14-c000064,false,ox14-c000064 ox14-c000091 ox14-c000100 ox14-c000111 ox14-c000226,ox14-c000226 ox14-c000111 ox14-c000100 ox14-c000091 ox14-c000064,false,false,-0.6000000000
ow14-s0028,positive,2,ox14-c000091 ox14-c000100 ox14-c000226 ox14-c000111 ox14-c000064,ox14-c000226 ox14-c000091 ox14-c000100 ox14-c000111 ox14-c000064,false,ox14-c000064 ox14-c000091 ox14-c000100 ox14-c000111 ox14-c000226,ox14-c000226 ox14-c000111 ox14-c000100 ox14-c000091 ox14-c000064,false,false,-0.6000000000
ow14-s0028,positive,3,ox14-c000091 ox14-c000100 ox14-c000226 ox14-c000111 ox14-c000064,ox14-c000226 ox14-c000091 ox14-c000100 ox14-c000111 ox14-c000064,false,ox14-c000064 ox14-c000091 ox14-c000100 ox14-c000111 ox14-c000226,ox14-c000226 ox14-c000111 ox14-c000100 ox14-c000091 ox14-c000064,false,false,-0.6000000000
ow14-s0028,positive,4,ox14-c000091 ox14-c000100 ox14-c000226 ox14-c000111 ox14-c000064,ox14-c000226 ox14-c000091 ox14-c000100 ox14-c000111 ox14-c000064,false,ox14-c000064 ox14-c000091 ox14-c000100 ox14-c000111 ox14-c000226,ox14-c000226 ox14-c000111 ox14-c000100 ox14-c000091 ox14-c000064,false,false,-0.6000000000
ow14-s0028,positive,5,ox14-c000091 ox14-c000100 ox14-c000226 ox14-c000111 ox14-c000064,ox14-c000226 ox14-c000091 ox14-c000100 ox14-c000111 ox14-c000064,false,ox14-c000064 ox14-c000091 ox14-c000100 ox14-c000111 ox14-c000226,ox14-c000226 ox14-c000111 ox14-c000100 ox14-c000091 ox14-c000064,false,false,-0.6000000000
ow14-s0029,positive,1,ox14-c000212 ox14-c000387 ox14-c000048 ox14-c000141 ox14-c000057,ox14-c000141 ox14-c000212 ox14-c000387 ox14-c000048 ox14-c000057,false,ox14-c000048 ox14-c000057 ox14-c000141 ox14-c000212 ox14-c000387,ox14-c000387 ox14-c000212 ox14-c000141 ox14-c000057 ox14-c000048,false,false,-0.5000000000
ow14-s0029,positive,2,ox14-c000212 ox14-c000387 ox14-c000048 ox14-c000141 ox14-c000057,ox14-c000141 ox14-c000212 ox14-c000387 ox14-c000048 ox14-c000057,false,ox14-c000048 ox14-c000057 ox14-c000141 ox14-c000212 ox14-c000387,ox14-c000387 ox14-c000212 ox14-c000141 ox14-c000057 ox14-c000048,false,false,-0.5000000000
ow14-s0029,positive,3,ox14-c000212 ox14-c000387 ox14-c000048 ox14-c000141 ox14-c000057,ox14-c000141 ox14-c000212 ox14-c000387 ox14-c000048 ox14-c000057,false,ox14-c000048 ox14-c000057 ox14-c000141 ox14-c000212 ox14-c000387,ox14-c000387 ox14-c000212 ox14-c000141 ox14-c000057 ox14-c000048,false,false,-0.5000000000
