sequence,row_id,arm_id,representation_condition,scenario_id,trial_number,snapshot_path,candidate_test_budget,top_k,scored
202,ow14-1-r00202,deterministic_minimal,minimal,ow14-s0202,1,model-facing/minimal-candidate-snapshots/ow14-s0202.json,4,4,True
203,ow14-1-r00203,deterministic_minimal,minimal,ow14-s0203,1,model-facing/minimal-candidate-snapshots/ow14-s0203.json,4,4,True
204,ow14-1-r00204,deterministic_minimal,minimal,ow14-s0204,1,model-facing/minimal-candidate-snapshots/ow14-s0204.json,4,4,True
205,ow14-1-r00205,deterministic_minimal,minimal,ow14-s0205,1,model-facing/minimal-candidate-snapshots/ow14-s0205.json,4,4,True
206,ow14-1-r00206,deterministic_minimal,minimal,ow14-s0206,1,model-facing/minimal-candidate-snapshots/ow14-s0206.json,4,4,True
207,ow14-1-r00207,deterministic_minimal,minimal,ow14-s0207,1,model-facing/minimal-candidate-snapshots/ow14-s0207.json,4,4,True
208,ow14-1-r00208,deterministic_minimal,minimal,ow14-s0208,1,model-facing/minimal-candidate-snapshots/ow14-s0208.json,4,4,True
209,ow14-1-r00209,deterministic_minimal,minimal,ow14-s0209,1,model-facing/minimal-candidate-snapshots/ow14-s0209.json,4,4,True
210,ow14-1-r00210,deterministic_minimal,minimal,ow14-s0210,1,model-facing/minimal-candidate-snapshots/ow14-s0210.json,4,4,True
211,ow14-1-r00211,deterministic_minimal,minimal,ow14-s0211,1,model-facing/minimal-candidate-snapshots/ow14-s0211.json,4,4,True
212,ow14-1-r00212,deterministic_minimal,minimal,ow14-s0212,1,model-facing/minimal-candidate-snapshots/ow14-s0212.json,4,4,True
213,ow14-1-r00213,deterministic_minimal,minimal,ow14-s0213,1,model-facing/minimal-candidate-snapshots/ow14-s0213.json,4,4,True
214,ow14-1-r00214,deterministic_minimal,minimal,ow14-s0214,1,model-facing/minimal-candidate-snapshots/ow14-s0214.json,4,4,True
215,ow14-1-r00215,deterministic_minimal,minimal,ow14-s0215,1,model-facing/minimal-candidate-snapshots/ow14-s0215.json,4,4,True
216,ow14-1-r00216,deterministic_minimal,minimal,ow14-s0216,1,model-facing/minimal-candidate-snapshots/ow14-s0216.json,4,4,True
217,ow14-1-r00217,deterministic_minimal,minimal,ow14-s0217,1,model-facing/minimal-candidate-snapshots/ow14-s0217.json,4,4,True
218,ow14-1-r00218,deterministic_minimal,minimal,ow14-s0218,1,model-facing/minimal-candidate-snapshots/ow14-s0218.json,4,4,True
219,ow14-1-r00219,deterministic_minimal,minimal,ow14-s0219,1,model-facing/minimal-candidate-snapshots/ow14-s0219.json,4,4,True
220,ow14-1-r00220,deterministic_minimal,minimal,ow14-s0220,1,model-facing/minimal-candidate-snapshots/ow14-s0220.json,4,4,True
221,ow14-1-r00221,deterministic_minimal,minimal,ow14-s0221,1,model-facing/minimal-candidate-snapshots/ow14-s0221.json,4,4,True
222,ow14-1-r00222,deterministic_minimal,minimal,ow14-s0222,1,model-facing/minimal-candidate-snapshots/ow14-s0222.json,4,4,True
223,ow14-1-r00223,deterministic_minimal,minimal,ow14-s0223,1,model-facing/minimal-candidate-snapshots/ow14-s0223.json,4,4,True
224,ow14-1-r00224,deterministic_minimal,minimal,ow14-s0224,1,model-facing/minimal-candidate-snapshots/ow14-s0224.json,4,4,True
225,ow14-1-r00225,deterministic_minimal,minimal,ow14-s0225,1,model-facing/minimal-candidate-snapshots/ow14-s0225.json,4,4,True
226,ow14-1-r00226,deterministic_minimal,minimal,ow14-s0226,1,model-facing/minimal-candidate-snapshots/ow14-s0226.json,4,4,True
227,ow14-1-r00227,deterministic_minimal,minimal,ow14-s0227,1,model-facing/minimal-candidate-snapshots/ow14-s0227.json,4,4,True
228,ow14-1-r00228,deterministic_minimal,minimal,ow14-s0228,1,model-facing/minimal-candidate-snapshots/ow14-s0228.json,4,4,True
229,ow14-1-r00229,deterministic_minimal,minimal,ow14-s0229,1,model-facing/minimal-candidate-snapshots/ow14-s0229.json,4,4,True
230,ow14-1-r00230,deterministic_minimal,minimal,ow14-s0230,1,model-facing/minimal-candidate-snapshots/ow14-s0230.json,4,4,True
231,ow14-1-r00231,deterministic_minimal,minimal,ow14-s0231,1,model-facing/minimal-candidate-snapshots/ow14-s0231.json,4,4,True
232,ow14-1-r00232,deterministic_minimal,minimal,ow14-s0232,1,model-facing/minimal-candidate-snapshots/ow14-s0232.json,4,4,True
233,ow14-1-r00233,deterministic_minimal,minimal,ow14-s0233,1,model-facing/minimal-candidate-snapshots/ow14-s0233.json,4,4,True
234,ow14-1-r00234,deterministic_minimal,minimal,ow14-s0234,1,model-facing/minimal-candidate-snapshots/ow14-s0234.json,4,4,True
235,ow14-1-r00235,deterministic_minimal,minimal,ow14-s0235,1,model-facing/minimal-candidate-snapshots/ow14-s0235.json,4,4,True
236,ow14-1-r00236,deterministic_minimal,minimal,ow14-s0236,1,model-facing/minimal-candidate-snapshots/ow14-s0236.json,4,4,True
237,ow14-1-r00237,deterministic_minimal,minimal,ow14-s0237,1,model-facing/minimal-candidate-snapshots/ow14-s0237.json,4,4,True
238,ow14-1-r00238,deterministic_minimal,minimal,ow14-s0238,1,model-facing/minimal-candidate-snapshots/ow14-s0238.json,4,4,True
239,ow14-1-r00239,deterministic_minimal,minimal,ow14-s0239,1,model-facing/minimal-candidate-snapshots/ow14-s0239.json,4,4,True
240,ow14-1-r00240,deterministic_minimal,minimal,ow14-s0240,1,model-facing/minimal-candidate-snapshots/ow14-s0240.json,4,4,True
241,ow14-1-r00241,deterministic_minimal,minimal,ow14-s0241,1,model-facing/minimal-candidate-snapshots/ow14-s0241.json,4,4,True
242,ow14-1-r00242,deterministic_minimal,minimal,ow14-s0242,1,model-facing/minimal-candidate-snapshots/ow14-s0242.json,4,4,True
243,ow14-1-r00243,deterministic_minimal,minimal,ow14-s0243,1,model-facing/minimal-candidate-snapshots/ow14-s0243.json,4,4,True
244,ow14-1-r00244,deterministic_minimal,minimal,ow14-s0244,1,model-facing/minimal-candidate-snapshots/ow14-s0244.json,4,4,True
245,ow14-1-r00245,deterministic_minimal,minimal,ow14-s0245,1,model-facing/minimal-candidate-snapshots/ow14-s0245.json,4,4,True
246,ow14-1-r00246,deterministic_minimal,minimal,ow14-s0246,1,model-facing/minimal-candidate-snapshots/ow14-s0246.json,4,4,True
247,ow14-1-r00247,deterministic_minimal,minimal,ow14-s0247,1,model-facing/minimal-candidate-snapshots/ow14-s0247.json,4,4,True
248,ow14-1-r00248,deterministic_minimal,minimal,ow14-s0248,1,model-facing/minimal-candidate-snapshots/ow14-s0248.json,4,4,True
249,ow14-1-r00249,deterministic_minimal,minimal,ow14-s0249,1,model-facing/minimal-candidate-snapshots/ow14-s0249.json,4,4,True
250,ow14-1-r00250,deterministic_minimal,minimal,ow14-s0250,1,model-facing/minimal-candidate-snapshots/ow14-s0250.json,4,4,True
251,ow14-1-r00251,deterministic_minimal,minimal,ow14-s0251,1,model-facing/minimal-candidate-snapshots/ow14-s0251.json,4,4,True
252,ow14-1-r00252,deterministic_minimal,minimal,ow14-s0252,1,model-facing/minimal-candidate-snapshots/ow14-s0252.json,4,4,True
253,ow14-1-r00253,deterministic_minimal,minimal,ow14-s0253,1,model-facing/minimal-candidate-snapshots/ow14-s0253.json,4,4,True
254,ow14-1-r00254,deterministic_minimal,minimal,ow14-s0254,1,model-facing/minimal-candidate-snapshots/ow14-s0254.json,4,4,True
255,ow14-1-r00255,deterministic_minimal,minimal,ow14-s0255,1,model-facing/minimal-candidate-snapshots/ow14-s0255.json,4,4,True
256,ow14-1-r00256,deterministic_minimal,minimal,ow14-s0256,1,model-facing/minimal-candidate-snapshots/ow14-s0256.json,4,4,True
257,ow14-1-r00257,deterministic_minimal,minimal,ow14-s0257,1,model-facing/minimal-candidate-snapshots/ow14-s0257.json,4,4,True
258,ow14-1-r00258,deterministic_minimal,minimal,ow14-s0258,1,model-facing/minimal-candidate-snapshots/ow14-s0258.json,4,4,True
259,ow14-1-r00259,deterministic_minimal,minimal,ow14-s0259,1,model-facing/minimal-candidate-snapshots/ow14-s0259.json,4,4,True
260,ow14-1-r00260,deterministic_minimal,minimal,ow14-s0260,1,model-facing/minimal-candidate-snapshots/ow14-s0260.json,4,4,True
261,ow14-1-r00261,deterministic_minimal,minimal,ow14-s0261,1,model-facing/minimal-candidate-snapshots/ow14-s0261.json,4,4,True
262,ow14-1-r00262,deterministic_minimal,minimal,ow14-s0262,1,model-facing/minimal-candidate-snapshots/ow14-s0262.json,4,4,True
263,ow14-1-r00263,deterministic_minimal,minimal,ow14-s0263,1,model-facing/minimal-candidate-snapshots/ow14-s0263.json,4,4,True
264,ow14-1-r00264,deterministic_minimal,minimal,ow14-s0264,1,model-facing/minimal-candidate-snapshots/ow14-s0264.json,4,4,True
265,ow14-1-r00265,deterministic_minimal,minimal,ow14-s0265,1,model-facing/minimal-candidate-snapshots/ow14-s0265.json,4,4,True
266,ow14-1-r00266,deterministic_minimal,minimal,ow14-s0266,1,model-facing/minimal-candidate-snapshots/ow14-s0266.json,4,4,True
267,ow14-1-r00267,deterministic_enriched,enriched,ow14-s0001,1,model-facing/enriched-candidate-snapshots/ow14-s0001.json,4,4,True
268,ow14-1-r00268,deterministic_enriched,enriched,ow14-s0002,1,model-facing/enriched-candidate-snapshots/ow14-s0002.json,4,4,True
269,ow14-1-r00269,deterministic_enriched,enriched,ow14-s0003,1,model-facing/enriched-candidate-snapshots/ow14-s0003.json,4,4,True
270,ow14-1-r00270,deterministic_enriched,enriched,ow14-s0004,1,model-facing/enriched-candidate-snapshots/ow14-s0004.json,4,4,True
271,ow14-1-r00271,deterministic_enriched,enriched,ow14-s0005,1,model-facing/enriched-candidate-snapshots/ow14-s0005.json,4,4,True
272,ow14-1-r00272,deterministic_enriched,enriched,ow14-s0006,1,model-facing/enriched-candidate-snapshots/ow14-s0006.json,4,4,True
273,ow14-1-r00273,deterministic_enriched,enriched,ow14-s0007,1,model-facing/enriched-candidate-snapshots/ow14-s0007.json,4,4,True
274,ow14-1-r00274,deterministic_enriched,enriched,ow14-s0008,1,model-facing/enriched-candidate-snapshots/ow14-s0008.json,4,4,True
275,ow14-1-r00275,deterministic_enriched,enriched,ow14-s0009,1,model-facing/enriched-candidate-snapshots/ow14-s0009.json,4,4,True
276,ow14-1-r00276,deterministic_enriched,enriched,ow14-s0010,1,model-facing/enriched-candidate-snapshots/ow14-s0010.json,4,4,True
277,ow14-1-r00277,deterministic_enriched,enriched,ow14-s0011,1,model-facing/enriched-candidate-snapshots/ow14-s0011.json,4,4,True
278,ow14-1-r00278,deterministic_enriched,enriched,ow14-s0012,1,model-facing/enriched-candidate-snapshots/ow14-s0012.json,4,4,True
279,ow14-1-r00279,deterministic_enriched,enriched,ow14-s0013,1,model-facing/enriched-candidate-snapshots/ow14-s0013.json,4,4,True
280,ow14-1-r00280,deterministic_enriched,enriched,ow14-s0014,1,model-facing/enriched-candidate-snapshots/ow14-s0014.json,4,4,True
281,ow14-1-r00281,deterministic_enriched,enriched,ow14-s0015,1,model-facing/enriched-candidate-snapshots/ow14-s0015.json,4,4,True
282,ow14-1-r00282,deterministic_enriched,enriched,ow14-s0016,1,model-facing/enriched-candidate-snapshots/ow14-s0016.json,4,4,True
283,ow14-1-r00283,deterministic_enriched,enriched,ow14-s0017,1,model-facing/enriched-candidate-snapshots/ow14-s0017.json,4,4,True
284,ow14-1-r00284,deterministic_enriched,enriched,ow14-s0018,1,model-facing/enriched-candidate-snapshots/ow14-s0018.json,4,4,True
285,ow14-1-r00285,deterministic_enriched,enriched,ow14-s0019,1,model-facing/enriched-candidate-snapshots/ow14-s0019.json,4,4,True
286,ow14-1-r00286,deterministic_enriched,enriched,ow14-s0020,1,model-facing/enriched-candidate-snapshots/ow14-s0020.json,4,4,True
287,ow14-1-r00287,deterministic_enriched,enriched,ow14-s0021,1,model-facing/enriched-candidate-snapshots/ow14-s0021.json,4,4,True
288,ow14-1-r00288,deterministic_enriched,enriched,ow14-s0022,1,model-facing/enriched-candidate-snapshots/ow14-s0022.json,4,4,True
289,ow14-1-r00289,deterministic_enriched,enriched,ow14-s0023,1,model-facing/enriched-candidate-snapshots/ow14-s0023.json,4,4,True
290,ow14-1-r00290,deterministic_enriched,enriched,ow14-s0024,1,model-facing/enriched-candidate-snapshots/ow14-s0024.json,4,4,True
291,ow14-1-r00291,deterministic_enriched,enriched,ow14-s0025,1,model-facing/enriched-candidate-snapshots/ow14-s0025.json,4,4,True
292,ow14-1-r00292,deterministic_enriched,enriched,ow14-s0026,1,model-facing/enriched-candidate-snapshots/ow14-s0026.json,4,4,True
293,ow14-1-r00293,deterministic_enriched,enriched,ow14-s0027,1,model-facing/enriched-candidate-snapshots/ow14-s0027.json,4,4,True
294,ow14-1-r00294,deterministic_enriched,enriched,ow14-s0028,1,model-facing/enriched-candidate-snapshots/ow14-s0028.json,4,4,True
295,ow14-1-r00295,deterministic_enriched,enriched,ow14-s0029,1,model-facing/enriched-candidate-snapshots/ow14-s0029.json,4,4,True
296,ow14-1-r00296,deterministic_enriched,enriched,ow14-s0030,1,model-facing/enriched-candidate-snapshots/ow14-s0030.json,4,4,True
297,ow14-1-r00297,deterministic_enriched,enriched,ow14-s0031,1,model-facing/enriched-candidate-snapshots/ow14-s0031.json,4,4,True
298,ow14-1-r00298,deterministic_enriched,enriched,ow14-s0032,1,model-facing/enriched-candidate-snapshots/ow14-s0032.json,4,4,True
299,ow14-1-r00299,deterministic_enriched,enriched,ow14-s0033,1,model-facing/enriched-candidate-snapshots/ow14-s0033.json,4,4,True
300,ow14-1-r00300,deterministic_enriched,enriched,ow14-s0034,1,model-facing/enriched-candidate-snapshots/ow14-s0034.json,4,4,True
301,ow14-1-r00301,deterministic_enriched,enriched,ow14-s0035,1,model-facing/enriched-candidate-snapshots/ow14-s0035.json,4,4,True
302,ow14-1-r00302,deterministic_enriched,enriched,ow14-s0036,1,model-facing/enriched-candidate-snapshots/ow14-s0036.json,4,4,True
303,ow14-1-r00303,deterministic_enriched,enriched,ow14-s0037,1,model-facing/enriched-candidate-snapshots/ow14-s0037.json,4,4,True
304,ow14-1-r00304,deterministic_enriched,enriched,ow14-s0038,1,model-facing/enriched-candidate-snapshots/ow14-s0038.json,4,4,True
305,ow14-1-r00305,deterministic_enriched,enriched,ow14-s0039,1,model-facing/enriched-candidate-snapshots/ow14-s0039.json,4,4,True
306,ow14-1-r00306,deterministic_enriched,enriched,ow14-s0040,1,model-facing/enriched-candidate-snapshots/ow14-s0040.json,4,4,True
307,ow14-1-r00307,deterministic_enriched,enriched,ow14-s0041,1,model-facing/enriched-candidate-snapshots/ow14-s0041.json,4,4,True
308,ow14-1-r00308,deterministic_enriched,enriched,ow14-s0042,1,model-facing/enriched-candidate-snapshots/ow14-s0042.json,4,4,True
309,ow14-1-r00309,deterministic_enriched,enriched,ow14-s0043,1,model-facing/enriched-candidate-snapshots/ow14-s0043.json,4,4,True
310,ow14-1-r00310,deterministic_enriched,enriched,ow14-s0044,1,model-facing/enriched-candidate-snapshots/ow14-s0044.json,4,4,True
311,ow14-1-r00311,deterministic_enriched,enriched,ow14-s0045,1,model-facing/enriched-candidate-snapshots/ow14-s0045.json,4,4,True
312,ow14-1-r00312,deterministic_enriched,enriched,ow14-s0046,1,model-facing/enriched-candidate-snapshots/ow14-s0046.json,4,4,True
313,ow14-1-r00313,deterministic_enriched,enriched,ow14-s0047,1,model-facing/enriched-candidate-snapshots/ow14-s0047.json,4,4,True
314,ow14-1-r00314,deterministic_enriched,enriched,ow14-s0048,1,model-facing/enriched-candidate-snapshots/ow14-s0048.json,4,4,True
315,ow14-1-r00315,deterministic_enriched,enriched,ow14-s0049,1,model-facing/enriched-candidate-snapshots/ow14-s0049.json,4,4,True
316,ow14-1-r00316,deterministic_enriched,enriched,ow14-s0050,1,model-facing/enriched-candidate-snapshots/ow14-s0050.json,4,4,True
317,ow14-1-r00317,deterministic_enriched,enriched,ow14-s0051,1,model-facing/enriched-candidate-snapshots/ow14-s0051.json,4,4,True
318,ow14-1-r00318,deterministic_enriched,enriched,ow14-s0052,1,model-facing/enriched-candidate-snapshots/ow14-s0052.json,4,4,True
319,ow14-1-r00319,deterministic_enriched,enriched,ow14-s0053,1,model-facing/enriched-candidate-snapshots/ow14-s0053.json,4,4,True
320,ow14-1-r00320,deterministic_enriched,enriched,ow14-s0054,1,model-facing/enriched-candidate-snapshots/ow14-s0054.json,4,4,True
321,ow14-1-r00321,deterministic_enriched,enriched,ow14-s0055,1,model-facing/enriched-candidate-snapshots/ow14-s0055.json,4,4,True
322,ow14-1-r00322,deterministic_enriched,enriched,ow14-s0056,1,model-facing/enriched-candidate-snapshots/ow14-s0056.json,4,4,True
323,ow14-1-r00323,deterministic_enriched,enriched,ow14-s0057,1,model-facing/enriched-candidate-snapshots/ow14-s0057.json,4,4,True
324,ow14-1-r00324,deterministic_enriched,enriched,ow14-s0058,1,model-facing/enriched-candidate-snapshots/ow14-s0058.json,4,4,True
325,ow14-1-r00325,deterministic_enriched,enriched,ow14-s0059,1,model-facing/enriched-candidate-snapshots/ow14-s0059.json,4,4,True
326,ow14-1-r00326,deterministic_enriched,enriched,ow14-s0060,1,model-facing/enriched-candidate-snapshots/ow14-s0060.json,4,4,True
327,ow14-1-r00327,deterministic_enriched,enriched,ow14-s0061,1,model-facing/enriched-candidate-snapshots/ow14-s0061.json,4,4,True
328,ow14-1-r00328,deterministic_enriched,enriched,ow14-s0062,1,model-facing/enriched-candidate-snapshots/ow14-s0062.json,4,4,True
329,ow14-1-r00329,deterministic_enriched,enriched,ow14-s0063,1,model-facing/enriched-candidate-snapshots/ow14-s0063.json,4,4,True
330,ow14-1-r00330,deterministic_enriched,enriched,ow14-s0064,1,model-facing/enriched-candidate-snapshots/ow14-s0064.json,4,4,True
331,ow14-1-r00331,deterministic_enriched,enriched,ow14-s0065,1,model-facing/enriched-candidate-snapshots/ow14-s0065.json,4,4,True
332,ow14-1-r00332,deterministic_enriched,enriched,ow14-s0066,1,model-facing/enriched-candidate-snapshots/ow14-s0066.json,4,4,True
333,ow14-1-r00333,deterministic_enriched,enriched,ow14-s0067,1,model-facing/enriched-candidate-snapshots/ow14-s0067.json,4,4,True
334,ow14-1-r00334,deterministic_enriched,enriched,ow14-s0068,1,model-facing/enriched-candidate-snapshots/ow14-s0068.json,4,4,True
335,ow14-1-r00335,deterministic_enriched,enriched,ow14-s0069,1,model-facing/enriched-candidate-snapshots/ow14-s0069.json,4,4,True
336,ow14-1-r00336,deterministic_enriched,enriched,ow14-s0070,1,model-facing/enriched-candidate-snapshots/ow14-s0070.json,4,4,True
337,ow14-1-r00337,deterministic_enriched,enriched,ow14-s0071,1,model-facing/enriched-candidate-snapshots/ow14-s0071.json,4,4,True
338,ow14-1-r00338,deterministic_enriched,enriched,ow14-s0072,1,model-facing/enriched-candidate-snapshots/ow14-s0072.json,4,4,True
339,ow14-1-r00339,deterministic_enriched,enriched,ow14-s0073,1,model-facing/enriched-candidate-snapshots/ow14-s0073.json,4,4,True
340,ow14-1-r00340,deterministic_enriched,enriched,ow14-s0074,1,model-facing/enriched-candidate-snapshots/ow14-s0074.json,4,4,True
341,ow14-1-r00341,deterministic_enriched,enriched,ow14-s0075,1,model-facing/enriched-candidate-snapshots/ow14-s0075.json,4,4,True
342,ow14-1-r00342,deterministic_enriched,enriched,ow14-s0076,1,model-facing/enriched-candidate-snapshots/ow14-s0076.json,4,4,True
343,ow14-1-r00343,deterministic_enriched,enriched,ow14-s0077,1,model-facing/enriched-candidate-snapshots/ow14-s0077.json,4,4,True
344,ow14-1-r00344,deterministic_enriched,enriched,ow14-s0078,1,model-facing/enriched-candidate-snapshots/ow14-s0078.json,4,4,True
345,ow14-1-r00345,deterministic_enriched,enriched,ow14-s0079,1,model-facing/enriched-candidate-snapshots/ow14-s0079.json,4,4,True
346,ow14-1-r00346,deterministic_enriched,enriched,ow14-s0080,1,model-facing/enriched-candidate-snapshots/ow14-s0080.json,4,4,True
347,ow14-1-r00347,deterministic_enriched,enriched,ow14-s0081,1,model-facing/enriched-candidate-snapshots/ow14-s0081.json,4,4,True
348,ow14-1-r00348,deterministic_enriched,enriched,ow14-s0082,1,model-facing/enriched-candidate-snapshots/ow14-s0082.json,4,4,True
349,ow14-1-r00349,deterministic_enriched,enriched,ow14-s0083,1,model-facing/enriched-candidate-snapshots/ow14-s0083.json,4,4,True
350,ow14-1-r00350,deterministic_enriched,enriched,ow14-s0084,1,model-facing/enriched-candidate-snapshots/ow14-s0084.json,4,4,True
351,ow14-1-r00351,deterministic_enriched,enriched,ow14-s0085,1,model-facing/enriched-candidate-snapshots/ow14-s0085.json,4,4,True
352,ow14-1-r00352,deterministic_enriched,enriched,ow14-s0086,1,model-facing/enriched-candidate-snapshots/ow14-s0086.json,4,4,True
353,ow14-1-r00353,deterministic_enriched,enriched,ow14-s0087,1,model-facing/enriched-candidate-snapshots/ow14-s0087.json,4,4,True
